method,ddd_threshold,depth
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
eagle_ddd,0.0,5
